id,student_name,house,potions,herbology,darkarts,flying
3777,Wizard3405,Gryffindor,59,67,69,90
3778,Gellert Parkinson,Slytherin,84,85,78,90
3779,Wizard1733,Ravenclaw,85,85,87,95
3780,Rowena Flitwick,Ravenclaw,88,90,91,99
3781,Wizard3891,Gryffindor,66,51,82,56
3782,Wizard3023,Ravenclaw,87,97,85,90
3783,Wizard2773,Hufflepuff,41,78,50,81
3784,Wizard3658,Gryffindor,66,64,65,58
3785,Wizard1037,Gryffindor,70,81,77,53
3786,Wizard1752,Hufflepuff,58,62,51,80
3787,Bridget Black,Gryffindor,56,63,69,78
3788,Wilhelmina Pucey,Ravenclaw,93,99,98,96
3789,Wizard1358,Gryffindor,54,52,86,74
3790,Wizard175,Gryffindor,70,52,75,63
3791,Horace Greengrass,Hufflepuff,84,61,65,64
3792,Wizard274,Gryffindor,84,74,70,77
3793,Wizard1310,Ravenclaw,91,100,100,98
3794,Wizard3442,Ravenclaw,95,86,86,92
3795,Wizard3858,Gryffindor,54,88,72,84
3796,Wizard2436,Gryffindor,62,54,69,80
3797,Wizard3402,Gryffindor,61,51,69,83
3798,Wizard3800,Gryffindor,70,79,81,85
3799,Wizard1773,Gryffindor,86,66,75,66
3800,Wizard2253,Gryffindor,55,78,85,70
3801,Wizard1841,Hufflepuff,50,60,77,53
3802,Bathilda McGonagall,Gryffindor,75,58,50,90
3803,Wizard286,Hufflepuff,56,41,82,84
3804,Wizard4022,Hufflepuff,75,83,83,44
3805,Wizard14,Hufflepuff,65,79,41,41
3806,Wizard1725,Hufflepuff,70,69,41,55
3807,Wizard1631,Ravenclaw,90,96,86,100
3808,Wizard272,Gryffindor,80,58,54,85
3809,Lucius Black,Gryffindor,70,89,51,51
3810,Wizard1650,Gryffindor,89,81,81,69
3811,Bridget Tonks,Slytherin,83,90,73,85
3812,Bellatrix McGonagall,Ravenclaw,93,90,94,90
3813,Wizard3331,Gryffindor,64,68,73,57
3814,Wizard931,Ravenclaw,89,100,87,88
3815,Lucius Tonks,Gryffindor,90,54,52,74
3816,Bridget Slughorn,Gryffindor,86,76,59,64
3817,Wizard1296,Gryffindor,77,77,55,79
3818,Wizard3184,Gryffindor,63,75,83,83
3819,Wizard1497,Slytherin,78,89,82,92
3820,Wizard1750,Hufflepuff,81,61,77,49
3821,Wizard1704,Gryffindor,83,66,88,74
3822,Wizard1683,Hufflepuff,71,53,49,79
3823,Wulfric Flitwick,Ravenclaw,92,85,100,100
3824,Wizard3163,Ravenclaw,87,91,96,86
3825,Wizard4052,Slytherin,87,90,77,78
3826,Rowena Grindelwald,Slytherin,80,73,86,92
3827,Wizard2922,Slytherin,76,91,91,72
3828,Wizard4054,Ravenclaw,99,96,94,100
3829,Wizard3249,Ravenclaw,97,91,85,99
3830,Wizard2461,Ravenclaw,88,92,92,88
3831,Wizard2337,Gryffindor,56,76,89,68
3832,Wizard737,Slytherin,75,72,85,85
3833,Albus Weasley,Slytherin,76,73,80,78
3834,Wizard652,Gryffindor,65,84,57,68
3835,Wizard1567,Gryffindor,64,64,65,83
3836,Wizard1221,Slytherin,95,71,77,94
3837,Wizard960,Ravenclaw,89,91,92,99
3838,Wizard3017,Hufflepuff,60,75,58,59
3839,Wizard430,Ravenclaw,89,92,99,93
3840,Wizard4093,Ravenclaw,90,87,93,88
3841,Wizard1077,Ravenclaw,92,97,89,90
3842,Wizard3214,Ravenclaw,91,88,97,86
3843,Wizard992,Hufflepuff,57,64,64,61
3844,Wizard426,Slytherin,84,83,71,72
3845,Remus Yaxley,Slytherin,79,71,85,94
3846,Wizard916,Slytherin,88,79,70,71
3847,Wizard5,Gryffindor,76,83,53,51
3848,Rubeus Snape,Hufflepuff,63,50,63,83
3849,Wizard561,Gryffindor,78,82,69,87
3850,Wizard2751,Gryffindor,90,53,52,64
3851,Wizard2655,Slytherin,84,83,95,73
3852,Hepzibah Goyle,Slytherin,86,79,93,72
3853,Wizard986,Ravenclaw,91,89,100,93
3854,Wizard2279,Slytherin,87,70,83,81
3855,Arthur McGonagall,Gryffindor,54,64,77,78
3856,Wizard1649,Gryffindor,60,52,67,63
3857,Wizard739,Hufflepuff,82,85,76,78
3858,Hepzibah Hooch,Ravenclaw,87,92,87,93
3859,Wizard463,Ravenclaw,92,94,100,90
3860,Wizard1319,Ravenclaw,89,99,87,93
3861,Wizard2184,Hufflepuff,40,59,83,79
3862,Wizard3427,Slytherin,94,88,91,77
3863,Wizard1,Hufflepuff,42,48,83,40
3864,Wizard1607,Slytherin,91,84,70,73
3865,Wizard1443,Slytherin,95,82,90,86
3866,Leta Black,Gryffindor,55,86,54,87
3867,Wizard668,Slytherin,80,70,89,94
3868,Wizard3539,Ravenclaw,92,99,90,88
3869,Wizard4095,Slytherin,94,73,80,75
3870,Lucius Riddle,Slytherin,74,94,70,74
3871,Wizard3787,Ravenclaw,86,98,97,99
3872,Wizard174,Hufflepuff,40,68,61,65
3873,Wizard2837,Slytherin,90,72,70,83
3874,Sirius Tonks,Gryffindor,68,66,57,85
3875,Wizard2047,Ravenclaw,96,96,100,87
3876,Wizard3799,Gryffindor,58,86,83,86
3877,Wizard1097,Hufflepuff,56,58,48,41
3878,Wizard2848,Gryffindor,80,65,83,74
3879,Wizard805,Slytherin,83,92,86,89
3880,Wizard3309,Hufflepuff,45,65,80,71
3881,Wizard2988,Slytherin,70,86,80,77
3882,Wizard1158,Hufflepuff,60,72,79,66
3883,Severus Parkinson,Slytherin,93,88,79,91
3884,Severus Grindelwald,Gryffindor,54,70,71,61
3885,Lucius Peverell,Hufflepuff,78,64,52,75
3886,Wizard3714,Ravenclaw,94,97,95,93
3887,Molly Lupin,Gryffindor,68,86,72,50
3888,Wizard1375,Hufflepuff,48,80,62,42
3889,Wizard2684,Ravenclaw,99,96,90,86
3890,Wizard2897,Gryffindor,87,64,61,50
3891,Wizard3953,Hufflepuff,41,66,79,75
3892,Wizard2108,Gryffindor,73,77,69,80
3893,Wizard1590,Ravenclaw,100,90,99,99
3894,Wizard976,Hufflepuff,61,76,81,68
3895,Wizard2615,Gryffindor,86,77,85,60
3896,Wizard642,Slytherin,77,95,74,75
3897,Gellert Snape,Hufflepuff,46,70,46,79
3898,Wizard3863,Hufflepuff,42,84,43,50
3899,Wizard4035,Ravenclaw,91,100,86,88
3900,Remus Lupin,Hufflepuff,83,67,71,61
3901,Wizard3119,Slytherin,87,92,88,84
3902,Wizard1214,Ravenclaw,99,100,90,89
3903,Rowena Snape,Hufflepuff,52,43,49,56
3904,Wizard2768,Hufflepuff,55,67,53,79
3905,Wizard3156,Gryffindor,79,71,87,55
3906,Wizard2411,Ravenclaw,96,98,99,98
3907,Nymphadora Snape,Ravenclaw,95,89,90,92
3908,Wizard4016,Gryffindor,74,85,50,79
3909,Wizard4091,Gryffindor,71,86,74,69
3910,Wizard2349,Hufflepuff,77,40,58,82
3911,Wizard3513,Ravenclaw,96,94,94,85
3912,Wizard2567,Hufflepuff,80,71,46,42
3913,Wizard2994,Hufflepuff,65,80,72,64
3914,Wizard2803,Gryffindor,90,90,85,74
3915,Wizard752,Hufflepuff,83,44,50,72
3916,Wizard1379,Hufflepuff,65,81,72,70
3917,Wizard1172,Ravenclaw,88,91,92,88
3918,Wizard3525,Slytherin,73,80,93,77
3919,Wizard3964,Hufflepuff,43,55,75,85
3920,Godric Diggory,Slytherin,89,73,95,76
3921,Wizard3585,Gryffindor,87,72,75,85
3922,Wizard3195,Gryffindor,61,56,72,77
3923,Wizard1776,Slytherin,84,86,76,70
3924,Wizard3257,Gryffindor,76,86,55,63
3925,Wizard2697,Slytherin,81,85,86,82
3926,Wizard1707,Gryffindor,64,79,88,83
3927,Wizard1072,Gryffindor,50,62,71,78
3928,Godric Grindelwald,Hufflepuff,72,84,71,46
3929,Godric Malfoy,Hufflepuff,80,82,43,53
3930,Wizard2753,Hufflepuff,62,41,78,40
3931,Albus Lupin,Ravenclaw,100,90,97,98
3932,Wizard2440,Ravenclaw,89,99,95,87
3933,Albus Bones,Hufflepuff,45,52,52,82
3934,Wizard431,Slytherin,89,93,80,79
3935,Lucius Selwyn,Gryffindor,75,68,89,61
3936,Wizard902,Slytherin,94,83,95,72
3937,Wizard1564,Gryffindor,57,88,73,54
3938,Wizard1040,Hufflepuff,47,62,63,67
3939,Wizard1583,Slytherin,83,94,72,93
3940,Wizard914,Gryffindor,78,78,90,73
3941,Wizard3026,Slytherin,87,91,87,85
3942,Wizard2571,Hufflepuff,84,54,66,71
3943,Severus Selwyn,Ravenclaw,98,94,89,95
3944,Wizard698,Gryffindor,52,74,53,68
3945,Wizard155,Gryffindor,68,65,59,57
3946,Wizard667,Ravenclaw,90,98,85,88
3947,Wizard1766,Ravenclaw,85,96,97,97
3948,Wizard502,Ravenclaw,95,100,100,96
3949,Wizard3221,Slytherin,81,81,73,82
3950,Minerva Grindelwald,Hufflepuff,44,56,60,57
3951,Wizard2707,Ravenclaw,89,97,97,99
3952,Wizard3285,Slytherin,86,89,81,87
3953,Wizard780,Slytherin,93,71,85,77
3954,Wizard328,Slytherin,72,90,73,78
3955,Wizard4080,Hufflepuff,84,69,85,75
3956,Bellatrix Riddle,Slytherin,86,79,90,73
3957,Wizard541,Ravenclaw,87,90,100,92
3958,Newt Lovegood,Hufflepuff,71,77,73,82
3959,Wizard20,Hufflepuff,70,56,69,74
3960,Wizard3880,Slytherin,77,78,76,80
3961,Wizard3426,Ravenclaw,89,86,91,93
3962,Wizard418,Slytherin,73,94,70,91
3963,Wizard2990,Hufflepuff,48,66,81,66
3964,Wizard323,Slytherin,91,75,77,95
3965,Wizard808,Ravenclaw,94,89,85,93
3966,Wizard3895,Slytherin,83,75,79,77
3967,Wizard1847,Gryffindor,83,53,70,57
3968,Wizard948,Ravenclaw,88,96,86,100
3969,Wizard3272,Slytherin,85,78,80,71
3970,Wizard315,Slytherin,93,89,92,87
3971,Wizard1992,Slytherin,91,74,70,71
3972,Wizard2892,Hufflepuff,45,66,74,83
3973,Wizard2819,Hufflepuff,57,47,59,45
3974,Bellatrix Diggory,Hufflepuff,40,70,55,72
3975,Wizard3052,Gryffindor,68,53,62,88
3976,Wizard889,Hufflepuff,56,66,46,60
3977,Wizard2195,Ravenclaw,85,100,100,94
3978,Wizard183,Gryffindor,57,77,54,71
3979,Wizard457,Hufflepuff,56,43,66,63
3980,Wizard2013,Gryffindor,59,51,61,90
3981,Wizard2646,Gryffindor,52,65,90,73
3982,Wizard720,Gryffindor,87,72,53,89
3983,Wizard1065,Ravenclaw,90,89,100,95
3984,Wizard1498,Slytherin,89,80,79,93
3985,Wizard2177,Hufflepuff,75,84,45,73
3986,Wizard3523,Slytherin,76,92,79,91
3987,Wizard180,Slytherin,78,78,73,94
3988,Wizard2578,Gryffindor,68,86,83,67
3989,Bellatrix Tonks,Hufflepuff,43,66,78,54
3990,Wizard3336,Ravenclaw,88,88,97,95
3991,Wizard3018,Hufflepuff,85,80,55,73
3992,Wizard2555,Gryffindor,53,52,70,67
3993,Wizard1427,Gryffindor,51,72,61,70
3994,Wizard2008,Ravenclaw,89,91,92,93
3995,Wizard2667,Hufflepuff,47,70,59,66
3996,Wizard587,Slytherin,94,91,72,73
3997,Wizard3490,Hufflepuff,49,78,61,54
3998,Wizard2480,Slytherin,89,79,85,71
3999,Wizard2446,Hufflepuff,75,81,54,43
4000,Wizard1364,Gryffindor,77,61,54,66
4001,Wizard2802,Hufflepuff,53,75,85,46
4002,Hepzibah Carrow,Ravenclaw,91,89,85,89
4003,Wizard2663,Gryffindor,68,74,61,52
4004,Wizard1339,Ravenclaw,91,87,94,92
4005,Wizard4040,Hufflepuff,43,42,76,46
4006,Wizard1748,Slytherin,81,80,75,89
4007,Wizard246,Hufflepuff,45,66,66,49
4008,Wizard2935,Slytherin,81,71,76,83
4009,Filius Goyle,Slytherin,95,90,77,87
4010,Wizard2296,Gryffindor,64,84,64,73
4011,Wizard588,Slytherin,70,91,85,72
4012,Wizard540,Slytherin,82,94,91,88
4013,Wizard3137,Hufflepuff,40,60,58,40
4014,Wizard1786,Hufflepuff,40,40,84,62
4015,Wizard3135,Hufflepuff,78,40,52,78
4016,Wizard2143,Slytherin,81,70,94,89
4017,Wizard1616,Ravenclaw,96,92,90,95
4018,Wizard1278,Hufflepuff,69,62,45,81
4019,Helga Malfoy,Ravenclaw,97,89,87,93
4020,Wizard1003,Gryffindor,82,85,65,68
4021,Wizard2471,Ravenclaw,92,90,86,99
4022,Wizard406,Hufflepuff,69,58,49,43
4023,Horace Weasley,Ravenclaw,88,87,92,90
4024,Wizard1059,Ravenclaw,86,89,88,99
4025,Bridget Hagrid,Slytherin,92,92,93,79
4026,Wizard372,Slytherin,84,90,70,78
4027,Wizard1023,Gryffindor,71,86,66,80
4028,Wizard61,Hufflepuff,51,62,42,53
4029,Wizard1170,Ravenclaw,88,88,91,91
4030,Wizard1708,Ravenclaw,86,85,92,100
4031,Wizard2118,Gryffindor,56,63,87,55
4032,Wizard3435,Gryffindor,57,85,88,56
4033,Wizard352,Hufflepuff,68,68,58,67
4034,Wizard2999,Ravenclaw,90,97,94,94
4035,Wizard1930,Hufflepuff,40,48,57,69
4036,Wizard1985,Ravenclaw,99,100,98,93
4037,Wizard3979,Gryffindor,77,71,77,67
4038,Wizard1223,Slytherin,77,84,94,94
4039,Wizard32,Gryffindor,59,69,90,59
4040,Godric Selwyn,Ravenclaw,95,86,100,87
4041,Wizard1998,Gryffindor,87,53,64,70
4042,Wizard2228,Gryffindor,82,63,77,74
4043,Leta Hagrid,Ravenclaw,99,96,86,97
4044,Wizard1632,Gryffindor,86,64,65,60
4045,Wizard907,Hufflepuff,48,49,67,44
4046,Wizard2530,Gryffindor,76,65,75,54
4047,Albus Malfoy,Gryffindor,64,89,64,83
4048,Hepzibah Weasley,Ravenclaw,94,99,94,91
4049,Bellatrix Shacklebolt,Slytherin,73,87,82,72
4050,Wizard2093,Ravenclaw,92,91,90,91
4051,Wizard3571,Slytherin,87,84,95,75
4052,Wizard2348,Hufflepuff,46,80,80,79
4053,Wizard2270,Ravenclaw,93,90,88,86
4054,Wizard681,Slytherin,91,79,75,94
4055,Wizard1885,Hufflepuff,50,63,43,75
4056,Wizard1021,Slytherin,88,79,87,85
4057,Wizard682,Gryffindor,88,82,86,77
4058,Wizard1837,Gryffindor,82,79,51,62
4059,Bathilda Carrow,Hufflepuff,74,84,40,54
4060,Wizard1237,Gryffindor,86,65,86,66
4061,Wizard1624,Slytherin,75,77,89,72
4062,Wizard2066,Ravenclaw,89,100,95,87
4063,Wizard182,Ravenclaw,92,95,98,89
4064,Albus Slughorn,Slytherin,80,85,80,76
4065,Wizard441,Gryffindor,70,77,84,87
4066,Helga Crabbe,Gryffindor,51,69,63,79
4067,Wizard2498,Slytherin,76,84,70,95
4068,Wilhelmina Lestrange,Slytherin,74,89,71,87
4069,Wizard1470,Gryffindor,79,85,56,80
4070,Wizard663,Slytherin,84,74,73,75
4071,Wizard2169,Hufflepuff,49,69,43,70
4072,Wizard341,Gryffindor,73,72,54,82
4073,Wizard2077,Hufflepuff,81,53,84,52
4074,Molly Dumbledore,Ravenclaw,85,95,92,85
4075,Wizard3188,Hufflepuff,42,81,44,72
4076,Wizard2961,Hufflepuff,65,77,53,81
4077,Wizard1428,Hufflepuff,54,52,65,57
4078,Wizard1013,Gryffindor,59,79,53,80
4079,Wizard1950,Gryffindor,57,74,60,73
4080,Wizard1209,Slytherin,75,76,94,86
4081,Wizard2527,Ravenclaw,91,90,92,100
4082,Albus Lovegood,Ravenclaw,90,87,85,88
4083,Hepzibah Lovegood,Ravenclaw,91,94,92,97
4084,Wizard3167,Gryffindor,63,82,50,66
4085,Wizard2048,Gryffindor,77,88,60,77
4086,Wizard3459,Slytherin,94,70,73,84
4087,Wizard2900,Hufflepuff,69,57,41,62
4088,Wizard3842,Gryffindor,62,90,73,87
4089,Wizard2099,Slytherin,77,73,71,85
4090,Wizard1711,Gryffindor,77,55,79,66
4091,Wizard721,Hufflepuff,73,76,64,48
4092,Wizard585,Ravenclaw,95,97,93,89
4093,Wizard3337,Gryffindor,64,70,59,70
4094,Theseus Pucey,Slytherin,83,73,93,81
4095,Wizard2470,Hufflepuff,71,51,79,72
4096,Wizard66,Ravenclaw,85,88,90,88
4097,Wizard2718,Slytherin,79,94,86,90
4098,Wizard3247,Slytherin,81,78,94,88
4099,Wizard2850,Slytherin,75,86,70,76
4100,Wizard3804,Gryffindor,68,79,75,75
4101,Wizard1038,Gryffindor,51,62,90,76
4102,Wizard275,Slytherin,83,89,77,77
4103,Wizard1245,Ravenclaw,85,95,91,97
4104,Severus Slughorn,Gryffindor,63,60,82,82
4105,Bellatrix Crouch,Gryffindor,77,78,82,85
4106,Wizard2150,Ravenclaw,89,93,85,98
4107,Wizard295,Gryffindor,59,74,70,83
4108,Wizard812,Gryffindor,52,85,76,75
4109,Wizard787,Hufflepuff,42,56,84,77
4110,Wizard3555,Ravenclaw,93,85,92,91
4111,Wizard3820,Ravenclaw,86,87,93,98
4112,Wizard1010,Ravenclaw,94,87,91,98
4113,Wizard2515,Hufflepuff,62,68,53,71
4114,Wizard1900,Hufflepuff,54,71,53,55
4115,Tom McGonagall,Slytherin,79,73,83,91
4116,Wizard2499,Slytherin,82,91,75,87
4117,Wizard703,Slytherin,71,92,74,89
4118,Wulfric Crouch,Ravenclaw,91,88,86,97
4119,Wizard1643,Hufflepuff,60,73,81,56
4120,Wizard2188,Gryffindor,71,72,86,63
4121,Wizard3856,Gryffindor,70,52,74,80
4122,Wizard1204,Hufflepuff,47,60,73,42
4123,Wizard1393,Hufflepuff,62,47,40,65
4124,Wizard1925,Hufflepuff,71,45,43,74
4125,Wilhelmina Tonks,Gryffindor,70,90,81,66
4126,Wizard1137,Ravenclaw,95,91,93,92
4127,Wizard1531,Ravenclaw,94,85,93,91
4128,Sirius Peverell,Hufflepuff,58,61,53,68
4129,Wizard2792,Ravenclaw,100,98,95,86
4130,Wizard3522,Ravenclaw,87,99,90,100
4131,Wizard511,Ravenclaw,99,92,100,86
4132,Gellert Malfoy,Ravenclaw,85,97,92,100
4133,Wizard3293,Hufflepuff,72,52,55,77
4134,Wizard2280,Ravenclaw,100,85,86,93
4135,Helga Crouch,Ravenclaw,91,86,92,93
4136,Wizard1774,Slytherin,81,70,93,86
4137,Wizard458,Hufflepuff,46,80,63,45
4138,Wizard1606,Hufflepuff,67,69,53,40
4139,Wizard2204,Hufflepuff,40,61,68,64
4140,Bathilda Dumbledore,Hufflepuff,78,83,81,79
4141,Wizard3445,Gryffindor,75,90,60,63
4142,Severus Crouch,Hufflepuff,78,65,50,42
4143,Filius Slughorn,Gryffindor,68,63,75,55
4144,Wizard3003,Slytherin,79,93,76,78
4145,Wizard412,Slytherin,90,88,75,82
4146,Bathilda Parkinson,Slytherin,89,76,86,93
4147,Wizard891,Ravenclaw,89,94,97,90
4148,Wilhelmina Black,Gryffindor,84,82,59,77
4149,Nymphadora Peverell,Slytherin,73,75,94,75
4150,Wizard958,Gryffindor,54,50,87,70
4151,Wizard1017,Gryffindor,65,60,84,88
4152,Wizard2691,Ravenclaw,98,97,97,95
4153,Wizard933,Gryffindor,81,53,61,83
4154,Wizard3070,Gryffindor,87,78,52,70
4155,Wizard2017,Gryffindor,81,88,69,73
4156,Wizard2292,Slytherin,90,80,94,87
4157,Wizard6,Hufflepuff,51,71,67,74
4158,Wizard2534,Gryffindor,69,58,65,81
4159,Wizard3055,Hufflepuff,50,49,52,67
4160,Wizard2278,Hufflepuff,72,47,80,81
4161,Wizard3129,Ravenclaw,99,90,96,96
4162,Wizard3747,Ravenclaw,86,92,94,88
4163,Minerva Flitwick,Gryffindor,68,86,63,50
4164,Wizard1889,Slytherin,92,71,73,91
4165,Wizard3223,Ravenclaw,98,91,99,97
4166,Wizard1541,Gryffindor,88,50,83,79
4167,Nymphadora Greengrass,Ravenclaw,92,93,94,95
4168,Wizard910,Slytherin,95,92,87,92
4169,Wizard3939,Slytherin,75,94,73,77
4170,Wizard3843,Hufflepuff,49,45,48,80
4171,Wizard2155,Ravenclaw,88,91,95,88
4172,Wizard3289,Hufflepuff,47,55,73,84
4173,Wizard2430,Slytherin,91,71,89,74
4174,Wizard3535,Gryffindor,83,56,59,59
4175,Wizard3366,Ravenclaw,88,94,100,100
4176,Wizard1462,Hufflepuff,80,62,54,64
4177,Wizard1100,Slytherin,95,90,79,71
4178,Wizard618,Ravenclaw,95,90,94,90
4179,Wizard255,Ravenclaw,86,87,85,94
4180,Percy Snape,Ravenclaw,95,89,91,96
4181,Wizard649,Slytherin,87,70,85,91
4182,Wizard1763,Ravenclaw,89,91,94,91
4183,Wizard2714,Ravenclaw,87,86,89,100
4184,Wizard371,Hufflepuff,72,57,62,58
4185,Wizard2582,Hufflepuff,80,83,65,41
4186,Wizard626,Ravenclaw,96,88,88,97
4187,Wizard1668,Hufflepuff,84,75,44,54
4188,Wizard2704,Ravenclaw,92,91,93,94
4189,Wizard2272,Ravenclaw,92,90,99,92
4190,Wizard2943,Gryffindor,78,59,68,70
4191,Wizard3227,Gryffindor,73,66,70,82
4192,Wizard1241,Slytherin,94,83,76,84
4193,Wizard1163,Hufflepuff,60,68,52,71
4194,Wizard3161,Hufflepuff,43,79,64,52
4195,Wizard237,Slytherin,70,85,84,78
4196,Dilys Hagrid,Gryffindor,72,89,56,75
4197,Wizard3410,Gryffindor,87,50,75,79
4198,Wizard1730,Gryffindor,59,69,55,80
4199,Wizard455,Gryffindor,65,80,81,74
4200,Wizard1855,Ravenclaw,99,86,100,97
4201,Wizard4011,Hufflepuff,60,52,78,68
4202,Kingsley Zabini,Slytherin,79,89,76,70
4203,Nymphadora Slughorn,Slytherin,79,91,87,88
4204,Molly Greengrass,Hufflepuff,73,50,63,73
4205,Wizard1597,Ravenclaw,94,91,89,95
4206,Wizard2477,Gryffindor,76,52,84,56
4207,Horace Zabini,Hufflepuff,45,50,84,69
4208,Wizard697,Slytherin,79,71,79,95
4209,Wizard357,Gryffindor,88,62,55,84
4210,Wizard520,Ravenclaw,86,85,91,96
4211,Kingsley Carrow,Hufflepuff,40,42,83,41
4212,Hepzibah Selwyn,Slytherin,92,80,81,92
4213,Wizard2261,Slytherin,71,92,91,95
4214,Wizard2203,Gryffindor,62,55,69,80
4215,Wizard3783,Hufflepuff,59,42,54,66
4216,Wizard2275,Slytherin,77,90,87,84
4217,Wizard759,Slytherin,92,95,74,70
4218,Wizard141,Gryffindor,74,86,68,87
4219,Wizard2329,Slytherin,77,75,94,80
4220,Theseus Tonks,Slytherin,70,80,89,80
4221,Nymphadora Dumbledore,Gryffindor,67,87,64,65
4222,Wizard2631,Hufflepuff,51,84,73,68
4223,Wizard2335,Ravenclaw,85,85,99,100
4224,Wizard3273,Slytherin,84,78,75,73
4225,Wizard680,Gryffindor,81,74,81,70
4226,Wizard2059,Hufflepuff,79,52,44,77
4227,Minerva Hagrid,Hufflepuff,56,63,58,45
4228,Wizard1522,Hufflepuff,44,77,60,59
4229,Gellert Crouch,Gryffindor,71,53,89,90
4230,Wizard3738,Hufflepuff,73,47,65,75
4231,Wizard2573,Ravenclaw,95,96,95,94
4232,Wizard551,Hufflepuff,74,54,69,61
4233,Wizard284,Ravenclaw,88,89,90,91
4234,Wizard1534,Slytherin,83,95,78,80
4235,Wizard3517,Hufflepuff,54,55,58,85
4236,Wizard2240,Gryffindor,86,68,66,87
4237,Wizard3957,Hufflepuff,81,82,63,81
4238,Molly Hagrid,Hufflepuff,44,46,78,43
4239,Wizard791,Gryffindor,90,68,63,64
4240,Horace Riddle,Hufflepuff,82,67,85,52
4241,Wizard2175,Slytherin,89,74,81,74
4242,Wizard3451,Hufflepuff,44,73,66,52
4243,Wizard3573,Slytherin,80,77,84,89
4244,Wizard2955,Slytherin,71,80,93,73
4245,Wizard2810,Gryffindor,63,82,54,65
4246,Wizard3029,Slytherin,95,73,95,71
4247,Molly Bones,Slytherin,73,84,88,89
4248,Wizard1362,Ravenclaw,97,89,96,97
4249,Wizard3362,Gryffindor,77,78,59,70
4250,Wizard4059,Gryffindor,78,77,79,60
4251,Wizard1977,Slytherin,77,91,79,93
4252,Wulfric Zabini,Gryffindor,67,50,55,57
4253,Wizard1146,Slytherin,73,90,85,94
4254,Godric Hagrid,Gryffindor,62,70,69,79
4255,Wizard3056,Ravenclaw,88,88,85,96
4256,Sirius Zabini,Hufflepuff,64,79,78,70
4257,Minerva Peverell,Slytherin,74,92,91,89
4258,Wizard2596,Ravenclaw,94,88,87,88
4259,Wizard1968,Hufflepuff,77,54,69,54
4260,Wizard2363,Slytherin,92,77,94,90
4261,Wizard1695,Ravenclaw,91,88,90,91
4262,Wizard3244,Ravenclaw,100,100,92,89
4263,Wizard2783,Gryffindor,63,88,57,82
4264,Wizard4024,Slytherin,81,92,85,87
4265,Bathilda Slughorn,Slytherin,93,79,83,86
4266,Wizard3756,Ravenclaw,87,86,88,99
4267,Percy Black,Gryffindor,64,60,70,63
4268,Rubeus Weasley,Slytherin,94,73,73,73
4269,Wizard2268,Slytherin,77,86,74,93
4270,Wizard888,Hufflepuff,59,68,49,57
4271,Wizard3681,Ravenclaw,86,91,90,97
4272,Wizard3482,Slytherin,85,87,88,87
4273,Godric Snape,Gryffindor,53,65,52,89
4274,Wizard2556,Ravenclaw,98,90,100,90
4275,Wizard3255,Hufflepuff,83,74,57,59
4276,Wizard377,Gryffindor,83,74,89,89
4277,Wizard41,Slytherin,88,85,92,87
4278,Lucius Shacklebolt,Ravenclaw,96,97,100,90
4279,Wizard96,Slytherin,95,90,80,86
4280,Remus Lestrange,Gryffindor,88,72,52,82
4281,Wizard4087,Ravenclaw,88,95,90,91
4282,Wizard1595,Hufflepuff,43,78,83,61
4283,Wizard1327,Slytherin,81,70,93,74
4284,Wizard831,Ravenclaw,90,100,91,87
4285,Wizard3897,Ravenclaw,87,89,89,100
4286,Wizard894,Hufflepuff,70,49,46,47
4287,Theseus Black,Gryffindor,70,85,74,79
4288,Wizard4036,Slytherin,82,72,76,86
4289,Wizard998,Slytherin,74,83,79,93
4290,Wizard3132,Ravenclaw,86,95,94,91
4291,Wizard2475,Hufflepuff,40,45,55,65
4292,Wizard2368,Hufflepuff,51,61,43,61
4293,Wizard2388,Gryffindor,63,67,64,63
4294,Helga Carrow,Ravenclaw,93,93,93,100
4295,Minerva Tonks,Gryffindor,78,68,84,84
4296,Wizard941,Hufflepuff,75,81,59,57
4297,Wizard1277,Gryffindor,61,84,62,55
4298,Wizard1957,Ravenclaw,90,97,97,89
4299,Wizard438,Hufflepuff,61,61,50,56
4300,Wizard2168,Ravenclaw,96,87,94,88
4301,Wizard887,Slytherin,77,86,95,89
4302,Minerva Riddle,Ravenclaw,98,86,99,89
4303,Wizard1856,Ravenclaw,94,100,93,90
4304,Wizard2666,Slytherin,74,78,89,93
4305,Gellert Lupin,Slytherin,82,75,92,92
4306,Wizard353,Hufflepuff,85,71,79,53
4307,Helga McGonagall,Hufflepuff,42,41,77,41
4308,Wizard1439,Ravenclaw,94,90,98,96
4309,Gellert Peverell,Ravenclaw,98,95,89,85
4310,Wizard1108,Ravenclaw,85,90,100,90
4311,Wizard2160,Slytherin,78,89,80,77
4312,Wizard2581,Gryffindor,68,61,78,69
4313,Wizard3440,Slytherin,83,90,77,81
4314,Wizard978,Hufflepuff,46,72,64,46
4315,Molly Flitwick,Hufflepuff,45,56,53,75
4316,Wizard2996,Ravenclaw,87,98,86,89
4317,Wizard1216,Slytherin,93,93,79,86
4318,Wizard4043,Ravenclaw,86,90,92,100
4319,Wizard1754,Slytherin,77,93,73,70
4320,Wizard3080,Slytherin,72,81,90,95
4321,Wizard4055,Ravenclaw,93,90,86,98
4322,Wizard2540,Gryffindor,74,66,69,54
