id,student_name,house,potions,herbology,darkarts,flying
3846,Wizard2832,Ravenclaw,98,98,89,97
3847,Wizard1808,Ravenclaw,88,96,94,99
3848,Wizard3045,Slytherin,93,77,72,74
3849,Wizard123,Hufflepuff,73,74,65,57
3850,Wizard520,Hufflepuff,61,66,70,51
3851,Wizard3894,Ravenclaw,88,93,100,89
3852,Wizard630,Slytherin,86,79,93,72
3853,Wizard340,Hufflepuff,41,52,78,64
3854,Wizard1892,Gryffindor,54,87,59,68
3855,Wizard1950,Ravenclaw,88,88,89,90
3856,Rubeus Bones,Slytherin,71,91,80,77
3857,Wizard704,Hufflepuff,82,85,76,78
3858,Wizard2192,Gryffindor,77,90,63,57
3859,Wizard1554,Slytherin,76,93,90,83
3860,Wizard157,Hufflepuff,84,52,82,55
3861,Wizard2312,Gryffindor,79,57,72,78
3862,Wizard3454,Ravenclaw,94,96,99,89
3863,Wizard2088,Slytherin,92,74,94,70
3864,Wizard595,Slytherin,91,84,70,73
3865,Wizard1910,Slytherin,95,82,90,86
3866,Wizard384,Ravenclaw,92,87,85,85
3867,Wizard2175,Hufflepuff,49,47,69,69
3868,Wizard46,Slytherin,79,83,78,91
3869,Wizard3246,Hufflepuff,57,67,82,59
3870,Wizard2224,Slytherin,74,94,70,74
3871,Wizard1771,Gryffindor,77,59,84,50
3872,Rubeus Peverell,Hufflepuff,40,68,61,65
3873,Wizard631,Gryffindor,67,55,56,66
3874,Rubeus Tonks,Slytherin,75,82,72,71
3875,Wizard111,Slytherin,78,81,89,78
3876,Wizard269,Hufflepuff,47,52,59,51
3877,Bridget Lestrange,Ravenclaw,85,100,90,91
3878,Gellert Riddle,Hufflepuff,48,82,82,78
3879,Wizard280,Slytherin,83,92,86,89
3880,Wizard776,Hufflepuff,45,65,80,71
3881,Wizard2851,Gryffindor,83,73,86,74
3882,Wizard71,Slytherin,86,70,82,95
3883,Wizard1465,Slytherin,93,88,79,91
3884,Wizard2341,Slytherin,74,91,83,90
3885,Percy McGonagall,Gryffindor,64,82,74,70
3886,Wizard279,Slytherin,71,86,73,87
3887,Wizard4033,Gryffindor,68,86,72,50
3888,Salazar Crouch,Slytherin,93,71,86,86
3889,Wizard1955,Ravenclaw,99,96,90,86
3890,Wizard2627,Hufflepuff,54,58,46,69
3891,Wizard1745,Ravenclaw,100,96,93,89
3892,Wizard305,Slytherin,86,77,90,80
3893,Wizard1033,Gryffindor,80,84,58,72
3894,Wizard2228,Hufflepuff,61,76,81,68
3895,Wizard732,Slytherin,85,82,78,72
3896,Wizard3474,Ravenclaw,98,95,95,90
3897,Wizard911,Gryffindor,58,73,78,67
3898,Helga Lovegood,Hufflepuff,42,84,43,50
3899,Wizard2765,Slytherin,90,75,72,79
3900,Wizard3273,Slytherin,90,85,70,86
3901,Wizard3044,Slytherin,87,92,88,84
3902,Wizard4026,Slytherin,92,94,75,94
3903,Wizard3428,Hufflepuff,52,43,49,56
3904,Wizard3392,Ravenclaw,85,88,95,96
3905,Wizard2351,Hufflepuff,55,70,66,46
3906,Wizard1368,Hufflepuff,44,62,83,70
3907,Wizard1797,Hufflepuff,64,53,60,43
3908,Wizard59,Gryffindor,74,85,50,79
3909,Wizard1759,Gryffindor,71,86,74,69
3910,Wizard400,Slytherin,89,87,94,86
3911,Wizard1252,Gryffindor,90,76,81,81
3912,Wizard1027,Slytherin,82,71,81,81
3913,Wizard3295,Gryffindor,69,78,90,85
3914,Wizard2588,Slytherin,86,71,74,82
3915,Wizard1234,Hufflepuff,83,44,50,72
3916,Wizard2774,Gryffindor,50,73,72,57
3917,Wizard2467,Slytherin,86,77,74,83
3918,Wizard1124,Hufflepuff,47,81,72,77
3919,Wizard3617,Ravenclaw,100,88,93,92
3920,Wizard2324,Ravenclaw,99,99,89,90
3921,Wizard3608,Hufflepuff,61,75,75,49
3922,Wizard349,Gryffindor,61,56,72,77
3923,Wizard2512,Ravenclaw,90,85,97,94
3924,Wizard1184,Slytherin,80,93,92,77
3925,Wizard3221,Gryffindor,78,56,56,82
3926,Wizard1863,Gryffindor,64,79,88,83
3927,Wizard3497,Slytherin,82,84,75,93
3928,Lucius Pucey,Slytherin,84,89,82,86
3929,Wizard2678,Ravenclaw,93,96,96,87
3930,Wizard125,Ravenclaw,94,92,89,87
3931,Wizard1969,Hufflepuff,44,74,73,45
3932,Wizard4083,Gryffindor,81,67,73,55
3933,Wizard649,Hufflepuff,45,52,52,82
3934,Arthur Hooch,Gryffindor,74,66,51,72
3935,Wizard1222,Hufflepuff,52,76,45,60
3936,Wizard1573,Ravenclaw,94,92,91,92
3937,Wizard2969,Hufflepuff,43,50,65,58
3938,Wizard3336,Ravenclaw,87,98,88,98
3939,Minerva Peverell,Gryffindor,71,64,80,53
3940,Wizard3453,Ravenclaw,95,89,97,100
3941,Rubeus McGonagall,Gryffindor,82,89,80,54
3942,Wizard657,Hufflepuff,84,54,66,71
3943,Minerva Selwyn,Slytherin,72,87,85,76
3944,Wizard1203,Ravenclaw,90,90,90,87
3945,Wizard70,Ravenclaw,97,98,93,90
3946,Wizard2699,Ravenclaw,90,98,85,88
3947,Wizard2615,Gryffindor,76,83,84,87
3948,Wizard1215,Hufflepuff,84,73,81,68
3949,Wizard1824,Hufflepuff,68,48,49,48
3950,Wizard1741,Ravenclaw,87,90,85,94
3951,Wizard3315,Gryffindor,73,67,61,62
3952,Wizard2416,Gryffindor,62,54,73,70
3953,Wizard771,Slytherin,93,71,85,77
3954,Wizard3426,Gryffindor,86,55,69,55
3955,Lucius Shacklebolt,Hufflepuff,84,69,85,75
3956,Wizard3333,Ravenclaw,94,86,90,89
3957,Wizard3689,Ravenclaw,87,90,100,92
3958,Wizard3532,Slytherin,95,81,71,87
3959,Nymphadora Weasley,Hufflepuff,70,56,69,74
3960,Wizard1497,Slytherin,77,78,76,80
3961,Wizard3357,Gryffindor,50,53,79,52
3962,Wizard58,Ravenclaw,88,90,91,97
3963,Wizard3383,Ravenclaw,85,88,99,91
3964,Wizard3143,Ravenclaw,89,89,89,92
3965,Wizard1838,Ravenclaw,94,89,85,93
3966,Wizard1436,Gryffindor,83,87,61,82
3967,Wizard2193,Hufflepuff,40,66,64,41
3968,Kingsley Yaxley,Slytherin,73,79,91,72
3969,Wizard144,Hufflepuff,77,46,85,54
3970,Kingsley Shacklebolt,Slytherin,93,89,92,87
3971,Wizard1364,Slytherin,91,74,70,71
3972,Wizard2020,Slytherin,70,72,76,95
3973,Wizard2980,Slytherin,86,74,77,81
3974,Wizard436,Hufflepuff,40,70,55,72
3975,Wizard2257,Slytherin,79,77,83,95
3976,Remus Lovegood,Ravenclaw,87,99,88,99
3977,Wizard3327,Gryffindor,68,87,86,80
3978,Wizard3795,Ravenclaw,92,90,87,95
3979,Wizard2187,Ravenclaw,93,88,89,92
3980,Wizard2394,Gryffindor,59,51,61,90
3981,Wizard2793,Ravenclaw,90,85,100,88
3982,Wizard2321,Ravenclaw,93,85,91,98
3983,Wizard364,Ravenclaw,90,89,100,95
3984,Wizard635,Hufflepuff,64,59,59,85
3985,Wizard4059,Gryffindor,72,70,50,77
3986,Wizard1130,Gryffindor,72,88,62,66
3987,Wizard747,Gryffindor,67,74,74,75
3988,Wizard4076,Hufflepuff,50,61,58,56
3989,Rowena Crabbe,Ravenclaw,99,96,97,91
3990,Wizard3209,Gryffindor,75,64,66,87
3991,Wizard1563,Slytherin,95,76,84,85
3992,Hepzibah Hagrid,Gryffindor,53,52,70,67
3993,Wizard2829,Gryffindor,51,72,61,70
3994,Wizard2011,Hufflepuff,41,72,46,61
3995,Wizard1478,Hufflepuff,47,70,59,66
3996,Lucius Hagrid,Ravenclaw,92,99,92,98
3997,Sirius Pucey,Slytherin,82,71,78,75
3998,Wizard2602,Hufflepuff,46,48,59,60
3999,Wizard4077,Hufflepuff,75,81,54,43
4000,Wizard1453,Slytherin,89,84,76,77
4001,Wizard1254,Gryffindor,66,54,61,65
4002,Wizard3652,Gryffindor,77,82,63,76
4003,Wizard1859,Ravenclaw,87,99,91,91
4004,Rowena Shacklebolt,Hufflepuff,80,80,55,51
4005,Hepzibah Zabini,Ravenclaw,96,90,92,87
4006,Wizard3745,Ravenclaw,98,98,90,100
4007,Wizard795,Ravenclaw,92,96,94,85
4008,Wizard2133,Gryffindor,62,59,60,63
4009,Wizard850,Gryffindor,60,73,55,61
4010,Wizard1819,Slytherin,81,82,82,74
4011,Wizard2669,Hufflepuff,79,44,85,67
4012,Wizard1290,Hufflepuff,42,65,64,57
4013,Wizard1308,Ravenclaw,94,92,87,95
4014,Wizard401,Gryffindor,53,73,72,74
4015,Wizard992,Ravenclaw,97,87,90,100
4016,Wizard499,Ravenclaw,90,96,86,89
4017,Wizard1119,Slytherin,95,95,93,80
4018,Wizard634,Ravenclaw,93,93,94,89
4019,Wizard2449,Slytherin,85,90,82,89
4020,Wizard3556,Slytherin,73,91,86,78
4021,Wizard292,Ravenclaw,92,90,86,99
4022,Wizard188,Hufflepuff,69,58,49,43
4023,Wizard898,Ravenclaw,88,87,92,90
4024,Wizard3637,Hufflepuff,43,44,45,60
4025,Wizard606,Gryffindor,77,64,78,75
4026,Wizard616,Gryffindor,59,80,88,50
4027,Dilys Selwyn,Ravenclaw,93,94,98,87
4028,Wizard2970,Slytherin,92,89,84,82
4029,Wizard2404,Hufflepuff,56,77,57,74
4030,Albus Yaxley,Ravenclaw,86,85,92,100
4031,Wizard2403,Slytherin,71,78,75,82
4032,Wizard3321,Ravenclaw,95,99,97,100
4033,Wizard198,Ravenclaw,91,85,93,92
4034,Wizard3305,Slytherin,83,89,95,92
4035,Wizard3905,Ravenclaw,99,92,92,94
4036,Wizard3079,Gryffindor,66,51,81,86
4037,Wizard2502,Hufflepuff,49,49,69,58
4038,Wizard2164,Gryffindor,90,51,88,60
4039,Wizard3975,Hufflepuff,41,52,81,69
4040,Wizard1280,Slytherin,73,72,82,74
4041,Wizard2836,Hufflepuff,61,66,49,85
4042,Wizard1432,Slytherin,85,94,91,75
4043,Wizard1648,Gryffindor,71,56,70,55
4044,Hepzibah Carrow,Gryffindor,86,64,65,60
4045,Horace Crouch,Ravenclaw,91,97,88,91
4046,Wizard1761,Slytherin,83,78,84,72
4047,Wizard1076,Gryffindor,64,89,64,83
4048,Wizard73,Gryffindor,71,51,86,81
4049,Wizard1491,Hufflepuff,45,77,80,82
4050,Wizard3673,Gryffindor,89,50,53,62
4051,Wizard2623,Hufflepuff,72,63,58,41
4052,Wizard2304,Gryffindor,83,53,80,83
4053,Wizard2786,Ravenclaw,93,90,88,86
4054,Bridget Snape,Hufflepuff,48,62,73,43
4055,Wizard84,Ravenclaw,94,98,100,95
4056,Wizard308,Slytherin,88,79,87,85
4057,Wizard1588,Ravenclaw,86,88,85,93
4058,Wizard1456,Gryffindor,82,79,51,62
4059,Wizard2217,Ravenclaw,87,99,86,91
4060,Wizard768,Ravenclaw,91,96,94,95
4061,Wizard2877,Hufflepuff,67,40,71,72
4062,Wizard2981,Gryffindor,85,66,67,63
4063,Hepzibah Hooch,Slytherin,90,70,93,88
4064,Wizard1328,Gryffindor,73,64,51,90
4065,Wizard1481,Gryffindor,70,77,84,87
4066,Wizard2819,Ravenclaw,87,91,92,92
4067,Wizard2284,Gryffindor,80,82,61,82
4068,Wizard212,Slytherin,74,89,71,87
4069,Tom Pucey,Gryffindor,79,85,56,80
4070,Wizard2760,Ravenclaw,96,85,87,88
4071,Wizard2073,Ravenclaw,93,87,88,92
4072,Wizard2787,Ravenclaw,97,92,98,99
4073,Wizard2624,Hufflepuff,81,53,84,52
4074,Wizard3150,Ravenclaw,85,95,92,85
4075,Wizard469,Slytherin,90,80,91,95
4076,Dilys Black,Ravenclaw,89,98,86,86
4077,Wizard2818,Slytherin,78,73,89,94
4078,Wizard1737,Gryffindor,59,79,53,80
4079,Wizard1953,Ravenclaw,94,89,88,99
4080,Wizard3522,Gryffindor,69,82,64,64
4081,Wizard3640,Gryffindor,57,58,67,80
4082,Wizard3867,Gryffindor,58,75,69,54
4083,Wizard528,Ravenclaw,91,94,92,97
4084,Wizard1668,Hufflepuff,44,68,43,70
4085,Wizard3259,Slytherin,90,82,95,79
4086,Wizard2354,Slytherin,94,70,73,84
4087,Wizard2941,Hufflepuff,69,57,41,62
4088,Wizard2771,Slytherin,75,87,75,83
4089,Remus Flitwick,Gryffindor,70,90,69,76
4090,Tom Selwyn,Gryffindor,77,55,79,66
4091,Wilhelmina Parkinson,Hufflepuff,73,76,64,48
4092,Wizard3164,Ravenclaw,95,97,93,89
4093,Wizard2805,Slytherin,92,71,74,78
4094,Wizard3595,Gryffindor,51,64,55,86
4095,Wizard2255,Gryffindor,61,88,53,60
4096,Newt Snape,Ravenclaw,85,88,90,88
4097,Wizard2307,Slytherin,79,94,86,90
4098,Wizard671,Slytherin,81,78,94,88
4099,Wizard521,Slytherin,75,86,70,76
4100,Wizard1295,Hufflepuff,81,63,72,48
4101,Wizard1145,Hufflepuff,46,48,66,53
4102,Wizard1112,Hufflepuff,61,51,44,40
4103,Helga Slughorn,Ravenclaw,85,95,91,97
4104,Wizard2571,Hufflepuff,69,76,54,57
4105,Wizard825,Slytherin,79,72,92,91
4106,Wizard676,Gryffindor,76,53,54,86
4107,Wizard2389,Hufflepuff,54,85,63,44
4108,Wizard3067,Slytherin,86,84,84,92
4109,Wizard3804,Slytherin,72,76,85,89
4110,Bellatrix Grindelwald,Slytherin,88,73,90,89
4111,Wizard2458,Gryffindor,74,77,65,61
4112,Wizard3897,Ravenclaw,94,87,91,98
4113,Wizard2116,Slytherin,76,86,93,82
4114,Wizard1752,Slytherin,73,73,82,86
4115,Nymphadora Black,Gryffindor,70,67,78,85
4116,Wizard2850,Ravenclaw,87,96,98,98
4117,Wizard2558,Ravenclaw,97,99,86,98
4118,Wizard3666,Slytherin,79,94,92,75
4119,Wizard1376,Ravenclaw,90,92,96,100
4120,Wizard3946,Gryffindor,71,72,86,63
4121,Wizard518,Gryffindor,70,52,74,80
4122,Wizard2670,Slytherin,73,79,81,76
4123,Wizard3653,Slytherin,87,88,83,70
4124,Wizard3452,Hufflepuff,71,45,43,74
4125,Wizard2534,Gryffindor,70,90,81,66
4126,Wizard1482,Gryffindor,58,69,72,90
4127,Wizard2246,Hufflepuff,69,84,65,69
4128,Wizard1188,Gryffindor,70,72,74,76
4129,Wizard955,Gryffindor,80,89,84,62
4130,Wizard3971,Ravenclaw,87,99,90,100
4131,Wizard2971,Ravenclaw,99,92,100,86
4132,Wizard2695,Ravenclaw,85,97,92,100
4133,Wizard791,Ravenclaw,100,99,99,92
4134,Wizard1795,Hufflepuff,57,40,58,48
4135,Wizard1658,Slytherin,94,78,86,76
4136,Wizard3222,Ravenclaw,89,86,87,92
4137,Wizard3983,Slytherin,78,72,89,80
4138,Wizard517,Gryffindor,89,54,71,67
4139,Theseus Carrow,Ravenclaw,99,88,91,91
4140,Wizard2097,Slytherin,95,87,89,70
4141,Wizard432,Slytherin,80,93,73,84
4142,Wizard654,Gryffindor,78,71,61,56
4143,Wizard1618,Hufflepuff,58,43,50,60
4144,Wizard4014,Hufflepuff,70,58,79,53
4145,Wizard1158,Ravenclaw,92,88,85,94
4146,Wizard1514,Hufflepuff,63,51,61,41
4147,Wizard3687,Slytherin,85,94,75,82
4148,Wizard2956,Ravenclaw,99,95,100,88
4149,Nymphadora Snape,Gryffindor,81,71,57,54
4150,Wizard1931,Slytherin,79,94,72,77
4151,Wizard2682,Ravenclaw,96,89,99,92
4152,Wizard844,Slytherin,83,74,90,71
4153,Wizard2706,Ravenclaw,95,95,98,90
4154,Lucius Parkinson,Slytherin,91,70,84,81
4155,Wizard686,Gryffindor,81,88,69,73
4156,Wizard683,Ravenclaw,92,88,88,95
4157,Nymphadora Parkinson,Hufflepuff,51,71,67,74
4158,Wizard1171,Slytherin,90,94,92,87
4159,Bathilda Yaxley,Ravenclaw,94,85,95,98
4160,Wizard3573,Ravenclaw,85,95,90,99
4161,Wizard612,Slytherin,76,80,70,82
4162,Kingsley Lestrange,Gryffindor,78,71,63,69
4163,Wizard2076,Slytherin,93,79,92,90
4164,Wizard2422,Gryffindor,89,64,71,51
4165,Dilys Grindelwald,Gryffindor,55,55,53,60
4166,Wizard437,Gryffindor,88,50,83,79
4167,Wizard785,Hufflepuff,58,42,56,49
4168,Theseus Shacklebolt,Slytherin,95,92,87,92
4169,Wizard1069,Hufflepuff,71,80,44,69
4170,Kingsley Bones,Ravenclaw,94,86,91,86
4171,Wizard2808,Slytherin,91,82,73,94
4172,Wizard1024,Slytherin,81,84,79,72
4173,Wizard2127,Slytherin,91,71,89,74
4174,Nymphadora Crouch,Ravenclaw,91,85,98,92
4175,Wizard2190,Ravenclaw,88,94,100,100
4176,Wizard229,Slytherin,92,77,81,84
4177,Wizard3326,Slytherin,95,90,79,71
4178,Wizard2845,Ravenclaw,95,90,94,90
4179,Wizard2628,Slytherin,86,94,80,74
4180,Wizard608,Ravenclaw,95,89,91,96
4181,Albus Zabini,Slytherin,87,70,85,91
4182,Horace Lupin,Hufflepuff,73,74,85,49
4183,Severus Crabbe,Slytherin,93,79,88,92
4184,Percy Lupin,Slytherin,88,82,81,95
4185,Wizard2454,Hufflepuff,80,83,65,41
4186,Wizard186,Hufflepuff,80,60,85,43
4187,Wizard687,Gryffindor,81,66,82,68
4188,Wizard52,Ravenclaw,92,91,93,94
4189,Wizard874,Slytherin,93,83,72,71
4190,Wizard4015,Gryffindor,78,59,68,70
4191,Wizard3598,Hufflepuff,44,79,73,79
4192,Wizard49,Hufflepuff,74,77,81,71
4193,Wizard1784,Hufflepuff,60,68,52,71
4194,Wizard180,Hufflepuff,43,79,64,52
4195,Wizard855,Slytherin,70,85,84,78
4196,Wizard2505,Ravenclaw,92,98,95,95
4197,Rubeus Hooch,Ravenclaw,91,87,89,88
4198,Wizard1973,Gryffindor,59,69,55,80
4199,Wizard175,Ravenclaw,99,92,92,92
4200,Wizard3302,Slytherin,81,76,70,80
4201,Wizard1472,Ravenclaw,100,88,90,86
4202,Wizard807,Gryffindor,55,61,60,68
4203,Wizard2277,Ravenclaw,92,100,89,92
4204,Wizard1729,Gryffindor,82,50,68,74
4205,Wizard2213,Slytherin,94,81,77,71
4206,Albus Malfoy,Ravenclaw,96,100,87,90
4207,Wizard974,Slytherin,79,93,95,86
4208,Wizard598,Slytherin,79,71,79,95
4209,Wizard2323,Slytherin,95,88,77,70
4210,Wizard1960,Slytherin,94,95,81,83
4211,Wizard3582,Slytherin,80,74,85,81
4212,Wizard960,Gryffindor,79,67,81,55
4213,Wizard1987,Ravenclaw,87,91,91,91
4214,Wizard4016,Ravenclaw,97,92,98,98
4215,Wizard3876,Slytherin,89,76,72,88
4216,Wizard262,Gryffindor,85,72,52,52
4217,Wizard3095,Ravenclaw,86,96,94,95
4218,Wizard2303,Slytherin,76,91,83,70
4219,Wizard3153,Hufflepuff,82,70,78,77
4220,Wizard3938,Slytherin,70,80,89,80
4221,Wizard2158,Gryffindor,67,87,64,65
4222,Wizard108,Gryffindor,54,84,88,66
4223,Wizard3175,Hufflepuff,80,53,47,46
4224,Wizard2395,Hufflepuff,46,51,50,77
4225,Wizard1187,Ravenclaw,100,93,85,86
4226,Horace Flitwick,Gryffindor,70,69,59,90
4227,Wizard1159,Ravenclaw,89,85,94,98
4228,Wizard1494,Gryffindor,86,79,76,86
4229,Wizard1768,Ravenclaw,96,91,92,99
4230,Wizard1128,Ravenclaw,100,88,87,93
4231,Wizard1147,Slytherin,87,73,83,83
4232,Wizard1067,Hufflepuff,74,54,69,61
4233,Wizard142,Slytherin,87,83,90,89
4234,Wizard2986,Gryffindor,63,50,56,88
4235,Wizard4054,Gryffindor,57,53,57,86
4236,Bathilda Dumbledore,Hufflepuff,58,63,48,80
4237,Wizard1207,Gryffindor,68,79,88,87
4238,Wizard1221,Ravenclaw,87,91,98,85
4239,Wizard1336,Hufflepuff,58,82,51,60
4240,Wizard2030,Gryffindor,79,70,73,57
4241,Remus Goyle,Hufflepuff,78,41,84,81
4242,Wizard2367,Slytherin,86,95,93,82
4243,Wizard1877,Hufflepuff,51,77,81,51
4244,Wizard979,Hufflepuff,58,42,60,63
4245,Wizard2595,Gryffindor,63,82,54,65
4246,Wizard1063,Hufflepuff,75,70,74,58
4247,Wizard1299,Ravenclaw,99,93,97,97
4248,Wizard1125,Hufflepuff,57,59,75,52
4249,Bridget Grindelwald,Gryffindor,77,78,59,70
4250,Theseus Hagrid,Hufflepuff,73,85,82,79
4251,Wizard1683,Ravenclaw,89,93,88,93
4252,Wizard2826,Hufflepuff,57,56,44,67
4253,Wizard3192,Ravenclaw,97,92,96,85
4254,Wizard421,Gryffindor,62,70,69,79
4255,Tom McGonagall,Ravenclaw,88,88,85,96
4256,Wizard3107,Gryffindor,54,75,69,82
4257,Wizard1256,Ravenclaw,90,98,94,91
4258,Wizard2075,Hufflepuff,68,62,65,69
4259,Wizard4043,Gryffindor,60,72,79,87
4260,Wizard1608,Slytherin,92,77,94,90
4261,Wizard1467,Gryffindor,80,61,54,74
4262,Filius McGonagall,Slytherin,85,72,80,75
4263,Wizard1251,Ravenclaw,95,88,87,94
4264,Wizard3059,Gryffindor,74,76,79,51
4265,Wizard3229,Slytherin,93,79,83,86
4266,Wizard1765,Hufflepuff,63,67,73,76
4267,Wizard1816,Ravenclaw,85,99,89,87
4268,Albus Hagrid,Hufflepuff,46,43,52,58
4269,Tom Lestrange,Gryffindor,87,51,81,66
4270,Wizard2019,Hufflepuff,59,68,49,57
4271,Wizard1634,Slytherin,94,72,94,93
4272,Godric Black,Hufflepuff,64,74,84,47
4273,Wizard3002,Gryffindor,53,65,52,89
4274,Wizard3283,Gryffindor,53,85,89,78
4275,Wizard478,Ravenclaw,89,94,92,89
4276,Wizard582,Gryffindor,83,74,89,89
4277,Wizard1744,Ravenclaw,97,89,96,98
4278,Wizard1990,Ravenclaw,96,97,100,90
4279,Wizard901,Ravenclaw,97,92,98,85
4280,Wizard3350,Ravenclaw,93,99,85,86
4281,Wizard3977,Slytherin,95,73,83,75
4282,Wizard826,Hufflepuff,43,78,83,61
4283,Wizard2439,Ravenclaw,86,96,93,92
4284,Bathilda Selwyn,Hufflepuff,52,68,59,50
4285,Wizard3957,Hufflepuff,56,85,64,51
4286,Wizard2689,Gryffindor,72,66,66,66
4287,Wizard417,Gryffindor,70,85,74,79
4288,Wizard3253,Ravenclaw,93,100,94,91
4289,Wizard2131,Ravenclaw,95,90,95,94
4290,Wizard3864,Ravenclaw,86,95,94,91
4291,Lucius Carrow,Hufflepuff,40,45,55,65
4292,Wizard555,Gryffindor,69,51,68,74
4293,Wizard3974,Gryffindor,63,67,64,63
4294,Rowena Riddle,Ravenclaw,93,93,93,100
4295,Wizard2840,Hufflepuff,41,67,51,53
4296,Wizard2742,Ravenclaw,92,94,100,97
4297,Wizard3309,Hufflepuff,54,49,71,73
4298,Filius Crabbe,Gryffindor,90,69,65,90
4299,Sirius Peverell,Ravenclaw,87,94,95,86
4300,Filius Tonks,Hufflepuff,83,67,59,80
4301,Wulfric Pucey,Hufflepuff,71,54,62,51
4302,Wizard695,Gryffindor,89,65,84,85
4303,Wizard835,Slytherin,84,90,89,75
4304,Wizard2118,Gryffindor,55,70,50,81
4305,Wizard697,Slytherin,82,75,92,92
4306,Wizard1008,Slytherin,74,89,74,73
4307,Wizard3825,Slytherin,80,72,78,81
4308,Wizard120,Gryffindor,74,86,84,77
4309,Percy Black,Slytherin,89,72,87,87
4310,Wizard2233,Hufflepuff,44,50,71,70
4311,Wizard3923,Slytherin,78,89,80,77
4312,Wizard3122,Hufflepuff,61,58,82,80
4313,Wizard1661,Hufflepuff,74,59,64,47
4314,Bellatrix Shacklebolt,Gryffindor,80,53,67,53
4315,Wizard3217,Ravenclaw,93,96,92,97
4316,Wizard3760,Hufflepuff,65,69,84,49
4317,Remus Slughorn,Gryffindor,65,65,51,61
4318,Albus Carrow,Hufflepuff,58,71,77,69
4319,Wizard1602,Ravenclaw,94,97,86,99
4320,Wizard2115,Slytherin,72,81,90,95
4321,Wizard2204,Gryffindor,55,57,90,60
4322,Wizard3604,Slytherin,85,73,92,90
4323,Wizard2429,Slytherin,73,78,80,86
4324,Wizard351,Hufflepuff,64,42,52,60
4325,Wizard3629,Hufflepuff,69,77,41,45
4326,Wizard1410,Slytherin,70,74,89,73
4327,Wizard2360,Slytherin,73,90,90,95
4328,Wizard1901,Slytherin,80,74,83,82
4329,Wizard2550,Hufflepuff,80,79,64,85
4330,Rowena Black,Ravenclaw,98,97,95,96
4331,Wizard780,Ravenclaw,99,94,85,91
4332,Wizard3695,Hufflepuff,40,44,78,76
4333,Filius Black,Hufflepuff,80,58,44,72
4334,Wizard2448,Slytherin,85,88,74,72
4335,Wizard3110,Gryffindor,82,73,54,67
4336,Wizard927,Gryffindor,83,62,88,73
4337,Wizard3749,Ravenclaw,100,98,88,94
4338,Wizard1519,Gryffindor,85,61,76,80
4339,Wizard3969,Ravenclaw,86,99,89,99
4340,Horace Carrow,Hufflepuff,57,41,43,60
4341,Wizard804,Gryffindor,72,69,77,83
4342,Wizard39,Hufflepuff,41,80,46,52
4343,Severus Hooch,Gryffindor,71,61,70,85
4344,Wizard3421,Hufflepuff,59,56,71,49
4345,Sirius Goyle,Gryffindor,80,52,52,73
4346,Wizard1613,Gryffindor,62,76,79,81
4347,Wizard529,Slytherin,79,92,71,91
4348,Wizard550,Slytherin,94,95,77,95
4349,Wizard3218,Ravenclaw,96,100,85,90
4350,Horace Slughorn,Gryffindor,65,88,64,66
4351,Wizard309,Hufflepuff,44,43,77,60
4352,Wizard1780,Hufflepuff,41,60,77,84
4353,Wizard1393,Slytherin,85,87,85,71
4354,Wizard1307,Ravenclaw,100,98,95,97
4355,Wizard689,Slytherin,78,75,95,81
4356,Wizard688,Gryffindor,87,81,71,82
4357,Wizard1700,Hufflepuff,64,53,69,46
4358,Wizard605,Slytherin,91,75,95,88
4359,Wizard625,Hufflepuff,64,50,57,85
4360,Godric Bones,Hufflepuff,53,85,45,82
4361,Wizard298,Slytherin,93,93,74,72
4362,Wizard2635,Slytherin,72,91,78,87
4363,Wizard193,Hufflepuff,82,74,57,42
4364,Wizard2612,Gryffindor,80,78,86,65
4365,Wizard1057,Slytherin,83,81,92,91
4366,Wizard434,Ravenclaw,93,94,90,92
4367,Wizard559,Hufflepuff,41,75,60,76
4368,Dilys Snape,Gryffindor,70,72,57,81
4369,Wizard2291,Slytherin,79,92,86,87
4370,Wizard3137,Slytherin,82,73,92,83
4371,Wizard154,Hufflepuff,77,81,52,84
4372,Wizard664,Hufflepuff,84,83,52,58
4373,Wizard1858,Gryffindor,53,64,79,64
4374,Wizard366,Gryffindor,78,70,76,59
4375,Rowena Lestrange,Ravenclaw,91,98,86,87
4376,Wizard3948,Ravenclaw,93,93,96,95
4377,Wizard2331,Slytherin,73,79,81,76
4378,Rowena Diggory,Slytherin,90,77,95,89
4379,Wizard913,Gryffindor,69,78,88,65
4380,Wizard1109,Ravenclaw,99,92,87,88
4381,Bathilda Slughorn,Hufflepuff,55,48,41,49
4382,Wizard447,Ravenclaw,87,89,91,100
4383,Wizard1227,Gryffindor,71,88,73,81
4384,Wizard3619,Slytherin,74,70,70,95
4385,Wizard82,Slytherin,88,90,80,84
4386,Wizard1641,Hufflepuff,58,57,47,51
4387,Godric Shacklebolt,Ravenclaw,91,94,92,97
4388,Wizard3571,Gryffindor,58,67,59,86
4389,Wizard3258,Gryffindor,74,61,73,67
4390,Wizard2933,Hufflepuff,84,69,70,56
4391,Wizard167,Gryffindor,59,76,76,84
4392,Newt Carrow,Slytherin,74,77,95,70
4393,Wizard2498,Gryffindor,80,66,80,54
4394,Severus McGonagall,Slytherin,91,72,86,83
